 Deff   Wavelength   Qext              Qabs              Qsca              Albedo            Parea             Volume            Gfactor
   10   10.1010000	 1.0935083600e+00  4.6385490900e-01  6.2965345100e-01  5.7581036783e-01  5.6478466000e+01  3.7649151600e+02  8.3014648404e-01
   10   10.2040000	 1.0594828100e+00  4.7698661700e-01  5.8249619300e-01  5.4979296266e-01  5.6478466000e+01  3.7649151600e+02  8.2886889125e-01
   10   10.3090000	 1.0178905700e+00  4.8886302100e-01  5.2902754900e-01  5.1972929566e-01  5.6478466000e+01  3.7649151600e+02  8.2762996780e-01
   10   10.4170000	 9.9742412600e-01  5.0476306700e-01  4.9266105900e-01  4.9393336912e-01  5.6478466000e+01  3.7649151600e+02  8.2592446788e-01
   10   10.5260000	 9.6815383400e-01  5.2194502900e-01  4.4620880500e-01  4.6088626552e-01  5.6478466000e+01  3.7649151600e+02  8.2434121846e-01
   10   10.6380000	 9.5188015700e-01  5.4399129700e-01  4.0788886000e-01  4.2850862790e-01  5.6478466000e+01  3.7649154700e+02  8.2245689181e-01
   10   10.7530000	 9.4563901400e-01  5.6826764300e-01  3.7737137100e-01  3.9906493431e-01  5.6478466000e+01  3.7649151600e+02  8.2027054458e-01
   10   10.8700000	 9.4415009000e-01  5.9346640100e-01  3.5068368900e-01  3.7142790401e-01  5.6478466000e+01  3.7649151600e+02  8.1786568636e-01
   10   10.9890000	 9.4666063800e-01  6.1889672300e-01  3.2776391500e-01  3.4623169259e-01  5.6478466000e+01  3.7649151600e+02  8.1523380937e-01
   10   11.1110000	 9.5735138700e-01  6.5066820400e-01  3.0668318300e-01  3.2034547311e-01  5.6478466000e+01  3.7649154700e+02  8.1230416537e-01
   10   11.2360000	 9.7818034900e-01  6.8503952000e-01  2.9314082900e-01  2.9967973626e-01  5.6478466000e+01  3.7649154700e+02  8.0899926090e-01
   10   11.3640000	 1.0092390800e+00  7.2093805900e-01  2.8830102100e-01  2.8566176906e-01  5.6478466000e+01  3.7649151600e+02  8.0533963145e-01
   10   11.4940000	 1.0477896900e+00  7.6008867900e-01  2.8770101100e-01  2.7457896727e-01  5.6478466000e+01  3.7649151600e+02  8.0130699645e-01
   10   11.6280000	 1.0911562400e+00  7.9905771800e-01  2.9209852200e-01  2.6769633100e-01  5.6478466000e+01  3.7649154700e+02  7.9691043079e-01
   10   11.7650000	 1.1468297200e+00  8.4161495700e-01  3.0521476300e-01  2.6613782123e-01  5.6478466000e+01  3.7649154700e+02  7.9213949097e-01
   10   11.9050000	 1.1933267100e+00  8.7718713100e-01  3.1613957900e-01  2.6492290531e-01  5.6478466000e+01  3.7649151600e+02  7.8721680084e-01
   10   12.0480000	 1.2413817600e+00  9.1098484000e-01  3.3039692000e-01  2.6615254924e-01  5.6478466000e+01  3.7649154700e+02  7.8214967016e-01
   10   12.1950000	 1.2873865400e+00  9.4454300700e-01  3.4284353300e-01  2.6630970757e-01  5.6478466000e+01  3.7649151600e+02  7.7655746827e-01
   10   12.3460000	 1.3314337700e+00  9.7448989400e-01  3.5694387600e-01  2.6808984723e-01  5.6478466000e+01  3.7649154700e+02  7.7092696220e-01
   10   12.5000000	 1.3801870300e+00  1.0045995960e+00  3.7558743400e-01  2.7212792602e-01  5.6478466000e+01  3.7649151600e+02  7.6530250743e-01
   10   12.6580000	 1.4262338900e+00  1.0326918390e+00  3.9354205100e-01  2.7593093514e-01  5.6478466000e+01  3.7649151600e+02  7.5951633946e-01
   10   12.8210000	 1.4642779800e+00  1.0557551650e+00  4.0852281500e-01  2.7899266436e-01  5.6478466000e+01  3.7649151600e+02  7.5380074917e-01
   10   12.9870000	 1.5134185600e+00  1.0806837430e+00  4.3273481700e-01  2.8593201408e-01  5.6478466000e+01  3.7649151600e+02  7.4871563200e-01
   10   13.1580000	 1.5567027300e+00  1.1024777260e+00  4.5422500400e-01  2.9178660463e-01  5.6478466000e+01  3.7649151600e+02  7.4353396670e-01
   10   13.3330000	 1.5910744700e+00  1.1203625830e+00  4.7071188700e-01  2.9584528938e-01  5.6478466000e+01  3.7649151600e+02  7.3822369393e-01
   10   13.5140000	 1.6150468600e+00  1.1340626490e+00  4.8098421100e-01  2.9781439964e-01  5.6478466000e+01  3.7649151600e+02  7.3272071503e-01
   10   13.6990000	 1.6441451300e+00  1.1485319720e+00  4.9561315800e-01  3.0144124686e-01  5.6478466000e+01  3.7649154700e+02  7.2740474538e-01
   10   13.8890000	 1.6723258500e+00  1.1625135550e+00  5.0981229500e-01  3.0485224814e-01  5.6478466000e+01  3.7649151600e+02  7.2193578227e-01
   10   14.0850000	 1.6961882100e+00  1.1750199180e+00  5.2116829200e-01  3.0725852764e-01  5.6478466000e+01  3.7649154700e+02  7.1623054727e-01
   10   14.2860000	 1.7220641400e+00  1.1872987180e+00  5.3476542200e-01  3.1053745884e-01  5.6478466000e+01  3.7649154700e+02  7.1059817514e-01
   10   14.4930000	 1.7430253000e+00  1.1966695760e+00  5.4635572400e-01  3.1345254943e-01  5.6478466000e+01  3.7649151600e+02  7.0504841274e-01
   10   14.7060000	 1.7686835500e+00  1.2078413340e+00  5.6084221600e-01  3.1709585132e-01  5.6478466000e+01  3.7649154700e+02  6.9924238371e-01
   10   14.9250000	 1.7882976500e+00  1.2164941990e+00  5.7180345100e-01  3.1974735917e-01  5.6478466000e+01  3.7649154700e+02  6.9334439536e-01
   10   15.1520000	 1.8035436900e+00  1.2231336270e+00  5.8041006300e-01  3.2181646955e-01  5.6478466000e+01  3.7649151600e+02  6.8733952154e-01
   10   15.3850000	 1.8233860700e+00  1.2315263120e+00  5.9185975800e-01  3.2459376966e-01  5.6478466000e+01  3.7649151600e+02  6.8107987332e-01
   10   15.6250000	 1.8339568400e+00  1.2366883180e+00  5.9726852200e-01  3.2567207089e-01  5.6478466000e+01  3.7649154700e+02  6.7469676897e-01
   10   15.8730000	 1.8436886100e+00  1.2407903100e+00  6.0289830000e-01  3.2700657624e-01  5.6478466000e+01  3.7649154700e+02  6.6825868144e-01
   10   16.1290000	 1.8544837200e+00  1.2457514370e+00  6.0873228300e-01  3.2824892256e-01  5.6478466000e+01  3.7649151600e+02  6.6149363233e-01
   10   16.3930000	 1.8643837000e+00  1.2488511230e+00  6.1553257700e-01  3.3015337830e-01  5.6478466000e+01  3.7649151600e+02  6.5482172197e-01
   10   16.6670000	 1.8734808000e+00  1.2515589030e+00  6.2192189700e-01  3.3196064619e-01  5.6478466000e+01  3.7649154700e+02  6.4790905248e-01
   10   16.9490000	 1.8769038900e+00  1.2519794090e+00  6.2492448100e-01  3.3295497139e-01  5.6478466000e+01  3.7649151600e+02  6.4091573170e-01
   10   17.2410000	 1.8828384900e+00  1.2527654790e+00  6.3007301100e-01  3.3463996745e-01  5.6478466000e+01  3.7649151600e+02  6.3372133710e-01
   10   17.5440000	 1.8829536400e+00  1.2511909570e+00  6.3176268300e-01  3.3551685479e-01  5.6478466000e+01  3.7649154700e+02  6.2638992560e-01
   10   17.8570000	 1.8790059100e+00  1.2467932710e+00  6.3221263900e-01  3.3646122965e-01  5.6478466000e+01  3.7649154700e+02  6.1910857337e-01
   10   18.1820000	 1.8774222100e+00  1.2434498630e+00  6.3397234700e-01  3.3768235170e-01  5.6478466000e+01  3.7649154700e+02  6.1146173936e-01
   10   18.5190000	 1.8732665800e+00  1.2383525390e+00  6.3491404100e-01  3.3893416334e-01  5.6478466000e+01  3.7649151600e+02  6.0370842704e-01
   10   18.8680000	 1.8648527900e+00  1.2320111430e+00  6.3284164700e-01  3.3935206596e-01  5.6478466000e+01  3.7649151600e+02  5.9570337981e-01
   10   19.2310000	 1.8537150600e+00  1.2237977960e+00  6.2991726400e-01  3.3981342526e-01  5.6478466000e+01  3.7649151600e+02  5.8756670146e-01
   10   19.6080000	 1.8430864800e+00  1.2152726040e+00  6.2781387600e-01  3.4063180584e-01  5.6478466000e+01  3.7649151600e+02  5.7919898859e-01
   10   20.0000000	 1.8247189500e+00  1.2037506080e+00  6.2096834200e-01  3.4030903334e-01  5.6478466000e+01  3.7649151600e+02  5.7065334258e-01
   10   20.4080000	 1.8083202800e+00  1.1921321710e+00  6.1618810900e-01  3.4075164439e-01  5.6478466000e+01  3.7649151600e+02  5.6188033320e-01
   10   20.8330000	 1.7856659900e+00  1.1777067200e+00  6.0795927000e-01  3.4046639932e-01  5.6478466000e+01  3.7649154700e+02  5.5292482340e-01
   10   21.2770000	 1.7631812100e+00  1.1638156180e+00  5.9936559200e-01  3.3993419882e-01  5.6478466000e+01  3.7649154700e+02  5.4353332982e-01
   10   21.7390000	 1.7376228600e+00  1.1476866040e+00  5.8993625600e-01  3.3950765127e-01  5.6478466000e+01  3.7649151600e+02  5.3401605647e-01
   10   22.2220000	 1.7090518500e+00  1.1315185450e+00  5.7753330500e-01  3.3792614601e-01  5.6478466000e+01  3.7649154700e+02  5.2398817069e-01
   10   22.7270000	 1.6757209300e+00  1.1127132180e+00  5.6300771200e-01  3.3597939962e-01  5.6478466000e+01  3.7649154700e+02  5.1373460760e-01
   10   23.2560000	 1.6440827800e+00  1.0947806790e+00  5.4930210100e-01  3.3410854227e-01  5.6478466000e+01  3.7649151600e+02  5.0304803950e-01
   10   23.8100000	 1.6091047500e+00  1.0743974420e+00  5.3470730800e-01  3.3230111837e-01  5.6478466000e+01  3.7649151600e+02  4.9216929162e-01
   10   24.3900000	 1.5711162100e+00  1.0528204450e+00  5.1829576500e-01  3.2989015179e-01  5.6478466000e+01  3.7649154700e+02  4.8091643967e-01
   10   25.0000000	 1.5314717300e+00  1.0302526960e+00  5.0121903400e-01  3.2727932497e-01  5.6478466000e+01  3.7649151600e+02  4.6928860048e-01
   10   25.6410000	 1.4870685300e+00  1.0048684740e+00  4.8220005600e-01  3.2426216161e-01  5.6478466000e+01  3.7649154700e+02  4.5736843921e-01
   10   26.3160000	 1.4411203900e+00  9.7848767400e-01  4.6263271600e-01  3.2102294799e-01  5.6478466000e+01  3.7649154700e+02  4.4506205437e-01
   10   27.0270000	 1.3955936400e+00  9.5282089400e-01  4.4277274600e-01  3.1726480639e-01  5.6478466000e+01  3.7649151600e+02  4.3224837962e-01
   10   27.7780000	 1.3455594800e+00  9.2435562800e-01  4.2120385200e-01  3.1303250303e-01  5.6478466000e+01  3.7649151600e+02  4.1907781271e-01
   10   28.5710000	 1.2929014000e+00  8.9626717900e-01  3.9663422100e-01  3.0677839857e-01  5.6478466000e+01  3.7649151600e+02  4.0510481066e-01
   10   29.4120000	 1.2413760400e+00  8.6914777500e-01  3.7222826500e-01  2.9985133675e-01  5.6478466000e+01  3.7649151600e+02  3.9055603959e-01
   10   30.3030000	 1.1854666500e+00  8.3945817000e-01  3.4600848000e-01  2.9187533871e-01  5.6478466000e+01  3.7649151600e+02  3.7551103950e-01
   10   31.2500000	 1.1372662800e+00  8.1761458700e-01  3.1965169300e-01  2.8107022834e-01  5.6478466000e+01  3.7649154700e+02  3.5926348433e-01
   10   32.2580000	 1.0958691800e+00  8.0044126200e-01  2.9542791800e-01  2.6958319788e-01  5.6478466000e+01  3.7649151600e+02  3.4247773428e-01
   10   33.3330000	 1.0552482600e+00  7.8269311700e-01  2.7255514300e-01  2.5828532804e-01  5.6478466000e+01  3.7649151600e+02  3.2556345304e-01
   10   34.4830000	 1.0200973700e+00  7.6913710900e-01  2.5096026100e-01  2.4601598669e-01  5.6478466000e+01  3.7649154700e+02  3.0817538837e-01
   10   35.7140000	 9.8474913800e-01  7.5472597700e-01  2.3002316100e-01  2.3358554186e-01  5.6478466000e+01  3.7649151600e+02  2.9071952541e-01
   10   37.0370000	 9.5403105000e-01  7.4409787300e-01  2.0993317700e-01  2.2004857913e-01  5.6478466000e+01  3.7649151600e+02  2.7289062414e-01
   10   38.4620000	 9.2855972100e-01  7.3682701600e-01  1.9173270500e-01  2.0648397800e-01  5.6478466000e+01  3.7649151600e+02  2.5505886594e-01
   10   40.0000000	 9.0706104000e-01  7.3259039200e-01  1.7447064800e-01  1.9234719639e-01  5.6478466000e+01  3.7649151600e+02  2.3714620582e-01
   10   41.6670000	 8.9406889700e-01  7.3519449000e-01  1.5887440700e-01  1.7769817017e-01  5.6478466000e+01  3.7649151600e+02  2.1909173515e-01
   10   43.4780000	 8.9765393700e-01  7.4931381600e-01  1.4834012100e-01  1.6525312805e-01  5.6478466000e+01  3.7649151600e+02  2.0153988684e-01
   10   45.4550000	 9.0213024600e-01  7.6114514500e-01  1.4098510100e-01  1.5628020635e-01  5.6478466000e+01  3.7649154700e+02  1.8528800146e-01
   10   47.6190000	 8.9744448700e-01  7.6290515100e-01  1.3453933600e-01  1.4991382525e-01  5.6478466000e+01  3.7649151600e+02  1.7049796946e-01
   10   50.0000000	 8.8219457900e-01  7.5461722900e-01  1.2757735000e-01  1.4461361817e-01  5.6478466000e+01  3.7649151600e+02  1.5679962470e-01
   10   52.6320000	 8.5105621800e-01  7.3212278600e-01  1.1893343200e-01  1.3974803249e-01  5.6478466000e+01  3.7649151600e+02  1.4423832317e-01
   10   55.5560000	 8.0611574600e-01  6.9695289400e-01  1.0916285200e-01  1.3541833483e-01  5.6478466000e+01  3.7649154700e+02  1.3280703677e-01
   10   58.8240000	 7.4390935900e-01  6.4624307310e-01  9.7666285900e-02  1.3128788436e-01  5.6478466000e+01  3.7649151600e+02  1.2252252340e-01
   10   62.5000000	 6.6289919600e-01  5.7949291900e-01  8.3406277000e-02  1.2582045280e-01  5.6478466000e+01  3.7649154700e+02  1.1287961492e-01
   10   66.6670000	 5.7992792100e-01  5.1147726150e-01  6.8450659500e-02  1.1803304690e-01  5.6478466000e+01  3.7649154700e+02  1.0292558876e-01
   10   71.4290000	 5.0197798000e-01  4.4752187640e-01  5.4456103600e-02  1.0848305258e-01  5.6478466000e+01  3.7649154700e+02  9.2669960140e-02
   10   76.9230000	 4.2977571500e-01  3.8777793580e-01  4.1997779200e-02  9.7720224141e-02  5.6478466000e+01  3.7649151600e+02  8.2328861570e-02
   10   83.3330000	 3.6322018500e-01  3.3214307940e-01  3.1077105600e-02  8.5559963029e-02  5.6478466000e+01  3.7649154700e+02  7.1868387898e-02
   10   90.9090000	 3.0275425300e-01  2.8078383380e-01  2.1970419200e-02  7.2568490722e-02  5.6478466000e+01  3.7649151600e+02  6.1481732674e-02
   10  100.0000000	 2.5069358900e-01  2.3581774300e-01  1.4875846000e-02  5.9338757163e-02  5.6478466000e+01  3.7649154700e+02  5.1428131617e-02
   10  111.1110000	 2.0885083100e-01  1.9927316180e-01  9.5776692000e-03  4.5858899168e-02  5.6478466000e+01  3.7649151600e+02  4.1792328764e-02
   10  125.0000000	 1.7093986300e-01  1.6504086954e-01  5.8989934600e-03  3.4509173908e-02  5.6478466000e+01  3.7649154700e+02  3.3256930582e-02
   20    0.2500000	 2.0535769500e+00  3.5918299500e-05  2.0535410317e+00  9.9998250940e-01  2.2595907600e+02  3.0128366700e+03  8.6339113910e-01
   20    0.2750000	 2.0561664100e+00  2.0142022500e-05  2.0561462680e+00  9.9999020409e-01  2.2595907600e+02  3.0128366700e+03  8.6575601198e-01
   20    0.3000000	 2.0598273300e+00  1.2606079500e-05  2.0598147239e+00  9.9999388003e-01  2.2595907600e+02  3.0128366700e+03  8.6683680268e-01
   20    0.3250000	 2.0630891300e+00  7.8557877700e-06  2.0630812742e+00  9.9999619222e-01  2.2595909100e+02  3.0128366700e+03  8.6653101585e-01
   20    0.3500000	 2.0660245400e+00  4.4738303600e-06  2.0660200662e+00  9.9999783457e-01  2.2595907600e+02  3.0128366700e+03  8.6725685288e-01
   20    0.3750000	 2.0698242200e+00  2.2269014200e-06  2.0698219931e+00  9.9999892411e-01  2.2595907600e+02  3.0128366700e+03  8.6630110674e-01
   20    0.4000000	 2.0725915400e+00  1.1468700900e-06  2.0725903931e+00  9.9999944665e-01  2.2595907600e+02  3.0128366700e+03  8.6652863167e-01
   20    0.4250000	 2.0753252500e+00  7.6891336700e-07  2.0753244811e+00  9.9999962950e-01  2.2595907600e+02  3.0128366700e+03  8.6639187527e-01
   20    0.4500000	 2.0779545300e+00  5.4713439100e-07  2.0779539829e+00  9.9999973670e-01  2.2595909100e+02  3.0128366700e+03  8.6594154476e-01
   20    0.4750000	 2.0796747200e+00  5.0210854900e-07  2.0796742179e+00  9.9999975856e-01  2.2595909100e+02  3.0128366700e+03  8.6581597991e-01
   20    0.5000000	 2.0835073000e+00  4.8886920500e-07  2.0835068111e+00  9.9999976536e-01  2.2595909100e+02  3.0128366700e+03  8.6488582744e-01
   20    0.5250000	 2.0874452600e+00  6.2052953400e-07  2.0874446395e+00  9.9999970273e-01  2.2595907600e+02  3.0128366700e+03  8.6386720004e-01
   20    0.5500000	 2.0891354100e+00  8.7759485700e-07  2.0891345324e+00  9.9999957992e-01  2.2595907600e+02  3.0128366700e+03  8.6389184286e-01
   20    0.5750000	 2.0919120300e+00  1.5481463200e-06  2.0919104819e+00  9.9999925994e-01  2.2595909100e+02  3.0128366700e+03  8.6315629222e-01
   20    0.6000000	 2.0948598400e+00  6.6362440500e-06  2.0948532038e+00  9.9999683213e-01  2.2595909100e+02  3.0128366700e+03  8.6279585343e-01
   20    0.6250000	 2.0975499200e+00  8.4112698500e-06  2.0975415087e+00  9.9999598995e-01  2.2595909100e+02  3.0128366700e+03  8.6207818041e-01
   20    0.6500000	 2.1005244300e+00  6.3199040600e-06  2.1005181101e+00  9.9999699127e-01  2.2595907600e+02  3.0128366700e+03  8.6164004870e-01
   20    0.6750000	 2.1031911400e+00  8.3148743200e-06  2.1031828251e+00  9.9999604654e-01  2.2595907600e+02  3.0128366700e+03  8.6091814682e-01
   20    0.6900000	 2.1044173200e+00  1.6057825600e-05  2.1044012622e+00  9.9999236947e-01  2.2595907600e+02  3.0128366700e+03  8.6025240385e-01
   20    0.7020000	 2.1056623500e+00  2.2406779000e-05  2.1056399432e+00  9.9998935880e-01  2.2595907600e+02  3.0128364300e+03  8.5992319209e-01
   20    0.7140000	 2.1068992600e+00  3.2598258300e-05  2.1068666617e+00  9.9998452785e-01  2.2595909100e+02  3.0128366700e+03  8.5959713349e-01
   20    0.7250000	 2.1080260300e+00  4.4334297900e-05  2.1079816957e+00  9.9997896881e-01  2.2595909100e+02  3.0128366700e+03  8.5930076963e-01
   20    0.7350000	 2.1090405000e+00  7.6963144200e-05  2.1089635369e+00  9.9996350798e-01  2.2595909100e+02  3.0128366700e+03  8.5903932837e-01
   20    0.7460000	 2.1101551100e+00  8.8755186900e-05  2.1100663548e+00  9.9995793902e-01  2.2595909100e+02  3.0128366700e+03  8.5874601454e-01
   20    0.7520000	 2.1107616400e+00  9.0984169200e-05  2.1106706558e+00  9.9995689510e-01  2.2595907600e+02  3.0128366700e+03  8.5858537839e-01
   20    0.7580000	 2.1113669900e+00  8.8711647500e-05  2.1112782784e+00  9.9995798379e-01  2.2595907600e+02  3.0128366700e+03  8.5842388945e-01
   20    0.7690000	 2.1129539000e+00  5.1216393300e-05  2.1129026836e+00  9.9997576076e-01  2.2595909100e+02  3.0128366700e+03  8.5829379720e-01
   20    0.7810000	 2.1141717400e+00  4.6916040400e-05  2.1141248240e+00  9.9997780878e-01  2.2595907600e+02  3.0128366700e+03  8.5796551359e-01
   20    0.7940000	 2.1154844800e+00  4.3006650200e-05  2.1154414733e+00  9.9997967054e-01  2.2595909100e+02  3.0128366700e+03  8.5761186701e-01
   20    0.8060000	 2.1166896800e+00  3.9889713700e-05  2.1166497903e+00  9.9998115467e-01  2.2595907600e+02  3.0128366700e+03  8.5728687381e-01
   20    0.8130000	 2.1173901600e+00  3.9270118600e-05  2.1173508899e+00  9.9998145353e-01  2.2595909100e+02  3.0128366700e+03  8.5709806195e-01
   20    0.8200000	 2.1174352200e+00  5.9717691300e-05  2.1173755023e+00  9.9997179716e-01  2.2595909100e+02  3.0128366700e+03  8.5749285447e-01
   20    0.8330000	 2.1187543900e+00  8.8570835900e-05  2.1186658192e+00  9.9995819674e-01  2.2595907600e+02  3.0128366700e+03  8.5713423784e-01
   20    0.8470000	 2.1201682100e+00  1.0807743100e-04  2.1200601326e+00  9.9994902412e-01  2.2595907600e+02  3.0128366700e+03  8.5674717229e-01
   20    0.8620000	 2.1216766800e+00  1.1733017200e-04  2.1215593498e+00  9.9994469932e-01  2.2595907600e+02  3.0128366700e+03  8.5633173746e-01
   20    0.8770000	 2.1231775300e+00  1.3450780500e-04  2.1230430222e+00  9.9993664788e-01  2.2595907600e+02  3.0128366700e+03  8.5591926242e-01
   20    0.8930000	 2.1254956700e+00  1.2773329200e-04  2.1253679367e+00  9.9993990423e-01  2.2595909100e+02  3.0128366700e+03  8.5552152976e-01
   20    0.9090000	 2.1270604100e+00  1.5766071700e-04  2.1269027493e+00  9.9992587859e-01  2.2595909100e+02  3.0128366700e+03  8.5508952873e-01
   20    0.9260000	 2.1287143200e+00  2.4998976700e-04  2.1284643302e+00  9.9988256303e-01  2.2595907600e+02  3.0128366700e+03  8.5464080294e-01
   20    0.9350000	 2.1295859800e+00  3.3270008900e-04  2.1292532799e+00  9.9984377241e-01  2.2595907600e+02  3.0128366700e+03  8.5440846944e-01
   20    0.9430000	 2.1303589300e+00  4.4890216700e-04  2.1299100278e+00  9.9978928332e-01  2.2595909100e+02  3.0128366700e+03  8.5420776396e-01
   20    0.9520000	 2.1310329400e+00  6.6468521300e-04  2.1303682548e+00  9.9968809247e-01  2.2595909100e+02  3.0128366700e+03  8.5444112636e-01
   20    0.9620000	 2.1319940100e+00  9.7094010600e-04  2.1310230699e+00  9.9954458591e-01  2.2595909100e+02  3.0128366700e+03  8.5420968464e-01
   20    0.9730000	 2.1330466300e+00  1.0627923800e-03  2.1319838376e+00  9.9950174911e-01  2.2595909100e+02  3.0128366700e+03  8.5392687281e-01
   20    0.9800000	 2.1337144400e+00  1.0405267800e-03  2.1326739132e+00  9.9951234019e-01  2.2595909100e+02  3.0128366700e+03  8.5373784365e-01
   20    0.9900000	 2.1346657300e+00  9.7398250400e-04  2.1336917475e+00  9.9954373067e-01  2.2595909100e+02  3.0128366700e+03  8.5346413598e-01
   20    1.0000000	 2.1356144000e+00  8.6431618500e-04  2.1347500838e+00  9.9959528453e-01  2.2595909100e+02  3.0128366700e+03  8.5318607980e-01
   20    1.0100000	 2.1365599600e+00  7.3058850800e-04  2.1358293715e+00  9.9965805382e-01  2.2595907600e+02  3.0128366700e+03  8.5290581137e-01
   20    1.0200000	 2.1375031500e+00  5.9383554600e-04  2.1369093145e+00  9.9972218261e-01  2.2595909100e+02  3.0128366700e+03  8.5262589883e-01
   20    1.0310000	 2.1385378800e+00  4.8427408900e-04  2.1380536059e+00  9.9977354898e-01  2.2595907600e+02  3.0128364300e+03  8.5232383950e-01
   20    1.0420000	 2.1395692800e+00  3.9677068700e-04  2.1391725093e+00  9.9981455581e-01  2.2595909100e+02  3.0128366700e+03  8.5202533568e-01
   20    1.0530000	 2.1405980600e+00  3.4329004100e-04  2.1402547700e+00  9.9983962891e-01  2.2595909100e+02  3.0128366700e+03  8.5173198589e-01
   20    1.0700000	 2.1421818700e+00  3.1160982300e-04  2.1418702602e+00  9.9985453624e-01  2.2595907600e+02  3.0128366700e+03  8.5128686553e-01
   20    1.0870000	 2.1425859900e+00  3.4800751000e-04  2.1422379825e+00  9.9983757594e-01  2.2595909100e+02  3.0128366700e+03  8.5172920131e-01
   20    1.0990000	 2.1436646000e+00  4.0190634900e-04  2.1432626937e+00  9.9981251435e-01  2.2595907600e+02  3.0128366700e+03  8.5143898511e-01
   20    1.1110000	 2.1447396300e+00  4.8538425500e-04  2.1442542457e+00  9.9977368616e-01  2.2595909100e+02  3.0128366700e+03  8.5115348800e-01
   20    1.1240000	 2.1458995300e+00  6.7618058500e-04  2.1452233494e+00  9.9968489644e-01  2.2595907600e+02  3.0128364300e+03  8.5085803512e-01
   20    1.1360000	 2.1476388000e+00  1.2382383000e-03  2.1464005617e+00  9.9942344201e-01  2.2595907600e+02  3.0128366700e+03  8.5077381530e-01
   20    1.1490000	 2.1487846400e+00  2.1308073800e-03  2.1466538326e+00  9.9900836625e-01  2.2595909100e+02  3.0128366700e+03  8.5057406443e-01
   20    1.1630000	 2.1500341900e+00  2.5692845200e-03  2.1474649055e+00  9.9880500295e-01  2.2595907600e+02  3.0128366700e+03  8.5028599887e-01
   20    1.1760000	 2.1511983900e+00  2.6804006200e-03  2.1485179894e+00  9.9875399655e-01  2.2595909100e+02  3.0128366700e+03  8.4998037880e-01
   20    1.1900000	 2.1522042800e+00  2.6607695000e-03  2.1495435105e+00  9.9876370030e-01  2.2595909100e+02  3.0128366700e+03  8.5014112671e-01
   20    1.2050000	 2.1535289300e+00  2.6755812600e-03  2.1508533487e+00  9.9875758286e-01  2.2595907600e+02  3.0128366700e+03  8.4978145419e-01
   20    1.2200000	 2.1548509600e+00  2.6038952600e-03  2.1522470647e+00  9.9879161236e-01  2.2595909100e+02  3.0128366700e+03  8.4941198134e-01
   20    1.2350000	 2.1561698900e+00  2.5123946800e-03  2.1536574953e+00  9.9883478816e-01  2.2595909100e+02  3.0128366700e+03  8.4904108984e-01
   20    1.2500000	 2.1574854900e+00  2.3804402400e-03  2.1551050498e+00  9.9889665991e-01  2.2595909100e+02  3.0128366700e+03  8.4866618408e-01
   20    1.2660000	 2.1597025400e+00  2.2271398900e-03  2.1574754001e+00  9.9896877470e-01  2.2595907600e+02  3.0128366700e+03  8.4827099498e-01
   20    1.2820000	 2.1610891800e+00  2.3421717300e-03  2.1587470083e+00  9.9891620774e-01  2.2595909100e+02  3.0128366700e+03  8.4790899717e-01
   20    1.2990000	 2.1625587900e+00  2.7703826800e-03  2.1597884073e+00  9.9871893301e-01  2.2595909100e+02  3.0128366700e+03  8.4756049806e-01
   20    1.3160000	 2.1640253100e+00  3.4623679200e-03  2.1605629421e+00  9.9840003354e-01  2.2595907600e+02  3.0128366700e+03  8.4724325487e-01
   20    1.3330000	 2.1657769700e+00  4.7516259400e-03  2.1610253441e+00  9.9780604097e-01  2.2595909100e+02  3.0128366700e+03  8.4716814212e-01
   20    1.3510000	 2.1672933100e+00  8.0819241700e-03  2.1592113858e+00  9.9627095967e-01  2.2595909100e+02  3.0128366700e+03  8.4715094594e-01
   20    1.3700000	 2.1689014400e+00  1.1301173800e-02  2.1576002662e+00  9.9478944797e-01  2.2595907600e+02  3.0128364300e+03  8.4708726417e-01
   20    1.3890000	 2.1697652300e+00  1.8705928700e-02  2.1510593013e+00  9.9137882364e-01  2.2595909100e+02  3.0128366700e+03  8.4811341892e-01
   20    1.4080000	 2.1715235700e+00  4.2654521800e-02  2.1288690482e+00  9.8035732958e-01  2.2595909100e+02  3.0128366700e+03  8.5016732781e-01
   20    1.4290000	 2.1742286700e+00  6.0838107000e-02  2.1133905630e+00  9.7201853336e-01  2.2595907600e+02  3.0128366700e+03  8.5172739098e-01
   20    1.4430000	 2.1754155200e+00  6.2278877900e-02  2.1131366421e+00  9.7137150244e-01  2.2595907600e+02  3.0128366700e+03  8.5156301076e-01
   20    1.4710000	 2.1778354600e+00  5.6549407500e-02  2.1212860525e+00  9.7403412308e-01  2.2595909100e+02  3.0128366700e+03  8.5033332517e-01
   20    1.4930000	 2.1793189000e+00  4.3624457000e-02  2.1356944430e+00  9.7998252711e-01  2.2595909100e+02  3.0128366700e+03  8.4900082632e-01
   20    1.5150000	 2.1811463800e+00  3.1843360500e-02  2.1493030195e+00  9.8540063116e-01  2.2595907600e+02  3.0128366700e+03  8.4726507642e-01
   20    1.5380000	 2.1828343900e+00  2.4915410200e-02  2.1579189798e+00  9.8858575331e-01  2.2595907600e+02  3.0128366700e+03  8.4649791269e-01
   20    1.5630000	 2.1849627500e+00  2.0090121800e-02  2.1648726282e+00  9.9080527950e-01  2.2595907600e+02  3.0128366700e+03  8.4540393173e-01
